segment_id,betweenness,closeness,match_dist
301739661_3058432010_3058432009_0,0.0008833767258382643,8.068777192797515e-05,0.0
302022399_5560818110_5560817884_0,0.00012844181459566075,8.028657921779269e-05,0.0
304104536_3086244335_3086244337_0,0.06385729388560157,8.620572285310657e-05,0.0
316795670_3229755927_3229755917_0,0.0001611360946745562,8.757774138620382e-05,0.0
316807294_3229898599_3229898586_0,0.0003492544378698225,8.991123932232013e-05,0.0
316819467_3229963274_3229963292_0,9.76094674556213e-05,8.90107754526233e-05,0.0
316819559_4979460960_3229969837_0,0.008974800788954636,9.16500446820982e-05,0.0
316846553_3230310832_3230310831_0,0.03222904930966469,8.767231031921164e-05,0.0
316860922_259676122_3230427811_0,0.006681435897435898,9.05487872261803e-05,0.0
316860998_3230427713_1280100350_0,3.4777120315581854e-05,9.06298344106032e-05,0.0
316865196_3230468536_5481894961_0,0.0,8.2022778345673e-05,0.0
316865243_3230468558_2087600571_0,7.226824457593688e-06,8.113978484730598e-05,0.0
316865296_6822732781_3230468502_0,0.0,8.178052101486202e-05,0.0
316876300_3230610538_3230610534_0,8.49861932938856e-05,8.485477674344754e-05,0.0
316876407_1731470807_9217702005_0,9.164497041420118e-05,8.661745474467948e-05,0.0
324373653_6280629300_6805053418_0,0.005447542406311637,4.4690765567137144e-05,0.0
329414736_3362956375_3362956378_0,0.0010137120315581855,8.460135154254444e-05,0.0
329414737_3362956379_3362956384_0,4.8e-05,8.458037571938439e-05,0.0
330314135_5394725927_3372743725_0,3.455621301775148e-05,8.801785366248976e-05,0.0
333964218_7548103204_259675564_0,0.020166785009861934,8.878309583882562e-05,0.0
333964229_1282152301_1282152063_0,0.0035405128205128204,8.921361242167555e-05,0.0
334012443_5591559477_3410928226_0,0.004901396449704142,8.091450912930975e-05,0.0
334657020_3418911046_3417185051_0,0.007814753451676528,6.611116990933822e-05,0.0
334701753_1884001005_259147131_0,0.043326390532544376,8.907931284335107e-05,0.0
334701757_5549753853_3417610744_0,0.02819525049309665,8.15062792286358e-05,0.0
334798342_3418911000_3418911010_0,0.0018875897435897437,7.641994895777013e-05,0.0
335526745_5400408841_79416338_0,0.00027427218934911245,8.888233981071988e-05,0.0
335526746_1281065791_3426279006_0,0.00027244181459566073,8.781807016311197e-05,0.0
335774207_3428860616_7686925684_0,5.47534516765286e-05,8.228897291704849e-05,0.0
339596462_3468143009_3468143632_0,0.0,8.503166897824713e-05,0.0
340569054_5579836650_3478619509_0,0.0,8.718089473626575e-05,0.0
340782592_5409087031_2352983867_0,0.0,8.767090226969053e-05,0.0
341375331_5376997082_3485717726_0,0.0002235266272189349,8.245563315850571e-05,0.0
341725238_3488348825_3488347346_0,0.00035427218934911244,9.025842394849313e-05,0.0
341955798_3490087565_3490087527_0,1.5747534516765285e-05,8.240194590539382e-05,0.0
342247942_3492762029_3492762025_0,0.0,9.25076265594584e-05,0.0
342545808_3490307329_262695730_0,0.009111353057199211,9.299090634281784e-05,0.0
344282940_6077930980_444427279_0,0.0004274871794871795,5.181683443858406e-05,0.0
353134958_3981253272_3589030873_0,0.002618919132149901,7.660944918555474e-05,0.0
360087985_8575198221_6072491865_0,1.5747534516765285e-05,4.0898167406009736e-05,0.000639321233202056
360087986_3645463067_5892002135_0,0.00043212623274161734,4.066026570845736e-05,0.0
360087988_534529719_3646871112_0,8.918343195266273e-05,4.091309250973346e-05,0.0
369946940_5182904959_257880578_0,0.015108386587771203,7.164900641731987e-05,0.0
378132650_3023843220_3023843426_0,0.0020026508875739643,4.116173740582732e-05,0.0
389144712_257093402_257093404_0,0.0009699092702169625,9.280539882883465e-05,0.0
389144712_7698784643_257093402_0,0.0003842524654832347,9.268898753996615e-05,0.0
389483224_13132782711_1525674221_0,0.0005644812623274162,7.503664408339608e-05,0.0
390021554_7544583277_5665359699_0,0.0017499013806706115,7.672179827781147e-05,0.0
